movieId,title,corpus
121167,Prowl (2010),truck blood smalltown explosion horror 2010 
121169,The Duke of Burgundy (2014),lesbian femalestockingedlegs entomology femalestockingedfoot drama 2014 
121171,Red Army (2014),team glory communismvscapitalism discipline documentary 2014 
121173,Must Have Been Love (2012),nan drama romance 2012 
121178,Java Heat (2013),nan action crime drama thriller 2013 
121180,The Sasquatch Gang (2006),nan comedy 2006 
121182,Peeples (2013),nan comedy romance 2013 
121184,Save the Last Dance 2 (2006),juilliardschool wig eyepatch sexscene drama romance 2006 
121186,The Skeptic (2009),nan horror thriller 2009 
121188,Room 6 (2006),nan horror mystery thriller 2006 
121190,When in Rome (2002),intern teenagegirl teenageprotagonist femaleprotagonist children comedy 2002 
121192,The Expelled (2010),teacherasprotagonist agony alcoholic barbedwire horror thriller 2010 
121194,Tyler Perry's The Single Moms Club (2014),racialstereotype chickflick feminism singleparent comedy drama 2014 
121196,Nothing Left to Fear (2013),church smalltown pastor gateway horror 2013 
121198,Lake Dead (2007),nan horror thriller 2007 
121202,Hansel & Gretel (2007),childmurdersanadult childmurderer forest fairytale drama fantasy horror mystery thriller 2007 
121205,Nine Lives (2002),nipplesvisiblethroughclothing slasher manor manorhouse horror thriller 2002 
121207,The Power of Few (2013),nan action crime drama mystery thriller 2013 
121209,Unearthed (2007),nan horror mystery sci-fi thriller 2007 
121211,Major Movie Star (2008),u.s.army moviestar army armycamp adventure comedy drama war 2008 
121217,Gun (2010),nan action crime thriller 2010 
121219,Rest Stop: Don't Look Back (2008),nan horror thriller 2008 
121221,Sabata (1969),nan action western 1969 
121223,The Reunion (2011),nan action drama 2011 
121225,I Am Ali (2014),boxing frated worldchampion referencetomuhammadali documentary 2014 
121227,Supermensch: The Legend of Shep Gordon (2013),chef hollywood celebritychef talentmanager documentary 2013 
121229,Lady Cocoa (1975),nan crime drama 1975 
121231,It Follows (2014),tiedtoawheelchair beingfollowed teenagegirl supernaturalbeing horror 2014 
121233,Take a Girl Like You (1970),nan comedy drama romance 1970 
121235,The Anomaly (2014),conspiracy mindcontrol nearfuture terroristplot action sci-fi thriller 2014 
121237,Sinbad: The Fifth Voyage (2014),sinbadthesailorcharacter sultan sorcerer evilsorcerer action adventure fantasy 2014 
121239,A Life in Dirty Movies (2013),filmhistory sexploitation director interview documentary 2013 
121241,Sweeney Todd: The Demon Barber of Fleet Street (1982),nan drama horror musical thriller 1982 
121243,Touchback (2011),quarterback highschool backintime legbrace children drama fantasy 2011 
121245,Unit 7 (2012),nan action drama thriller 2012 
121247,Wishmaster 3: Beyond the Gates of Hell (2001),djinn college wishmaster blackmail fantasy horror 2001 
121249,The Magical Legend of the Leprechauns (1999),fairy leprechaun banshee celticmythology adventure children comedy fantasy romance 1999 
121251,Thunderstruck (2012),nan children comedy 2012 
121253,The Town that Dreaded Sundown (2014),youngerversionofcharacter charactersmurderedonebyone hoodedman burlapsack horror thriller 2014 
121255,White Elephant (2012),murderofapoliceman murderofapoliceofficer murder liberationtheology drama 2012 
121257,The Alternate (2012),nan action sci-fi thriller 2012 
121259,The Tattooist (2007),samoan tattooing shame tradition horror thriller 2007 
121261,Leprechaun: Back 2 Tha Hood (2003),nan comedy fantasy horror 2003 
121263,Summer's Moon (2009),nan horror thriller 2009 
121265,The Stranger (2010),nan action thriller 2010 
121267,No Man's Land: The Rise of Reeker (2008),nan horror thriller 2008 
121269,The Shortcut (2009),nan horror mystery thriller 2009 
121271,Sometimes They Come Back... Again (1996),basedontheworksofstephenking basedonshortstory punctuationintitle ellipsisintitle horror 1996 
121273,The Dentist 2 (1998),nan crime horror mystery thriller 1998 
121275,Highway to Hell (1991),pursuit supernaturalpower carchase bikergang action comedy fantasy horror 1991 
121277,U.F.O. (2012),nan action sci-fi 2012 
121279,Little Lord Fauntleroy (1980),nan children drama romance 1980 
121282,Horror on Snape Island (1972),nan horror 1972 
121284,The Six Wives of Henry Lefay (2009),nan comedy 2009 
121286,Swinging with the Finkels (2011),nan comedy romance 2011 
121288,The Power and the Glory (1961),nan drama 1961 
121290,The Girl from Nagasaki (2013),nan drama romance 2013 
121292,San Diego I Love You (1944),nan comedy 1944 
121294,Man Exposed (2006),malefrontalnudity malebonding drinkingproblem priest comedy drama 2006 
121296,All Fall Down (1962),nan drama 1962 
121298,Over My Dead Body (1995),death germanhumor turkeythebird talkingturkey comedy fantasy romance 1995 
121300,Run If You Can (2010),musician disability lovetriangle femalenudity drama 2010 
121302,Someone's Gaze (2013),growingup comingofage fatherdaughterrelationship deathofpet animation 2013 
121304,Time Freak (2011),timemachine repetition obsession comedy sci-fi 2011 
121306,Above Us Only Sky (2011),telephonecall professor femalenudity nudity drama 2011 
121308,Goodbye to Language 3D (2014),3dimensional experimentalfilm malefrontalnudity disillusionment drama 2014 
121310,The Perfect World of Kai (2007),piano forest friendship grandmothergrandsonrelationship animation drama 2007 
121312,Planet of Dinosaurs (1977),nan drama sci-fi 1977 
121314,The Berlin File (2013),nan action drama thriller 2013 
121316,The Attorney (2013),nan drama 2013 
121318,The Hatchet Man (1932),nan crime drama 1932 
121320,Twelve Angry Men (1963),nan drama 1963 
121324,Dot and the Whale (1986),nan animation children 1986 
121326,The Blood of Fu Manchu (1968),nan adventure crime horror 1968 
121328,All Things Fall Apart (2011),nan drama 2011 
121330,Altitude (2010),nan horror mystery thriller 2010 
121332,Big City (1937),nan drama 1937 
121336,Big City (2007),nan adventure children western 2007 
121338,Carry on Cabby (1963),nan adventure comedy romance 1963 
121340,Carry on Behind (1975),nan comedy 1975 
121342,Carry on Cruising (1962),nan comedy romance 1962 
121344,Che! (1969),nan drama 1969 
121346,China Girl (1987),nan crime drama romance 1987 
121348,China Girl (1942),nan drama 1942 
121350,Cops and Robbers (1973),nan comedy crime 1973 
121352,Never a Dull Moment (1968),nan children comedy crime 1968 
121354,Cyrus: Mind of a Serial Killer (2010),nan crime horror mystery thriller 2010 
121356,Deep Winter (2008),nan action adventure 2008 
121358,Blind Alley (2011),nan action horror thriller 2011 
121360,Evel Knievel (1971),nan action drama 1971 
121362,Oviri (1986),nan drama 1986 
121364,Memories of My Melancholy Whores (2011),nan comedy drama romance 2011 
121366,Get a Horse! (2013),cow disney anthropomorphicanimal anthropomorphism animation children comedy 2013 
121368,Gidget Goes to Rome (1963),nan comedy romance 1963 
121370,Happy New Year (2014),dance heist dancer caper action comedy crime drama musical romance 2014 
121372,Bill Burr: Let It Go (2010),standupspecial standupcomedy comedy 2010 
121374,Bill Burr: Why Do I Do This? (2008),actornameintitle sevenwordtitle standupspecial audience comedy 2008 
121376,Pride of the Bowery (1940),nan comedy drama 1940 
121378,His Way (2011),nan documentary 2011 
121380,Into the Sun (1992),nan action comedy 1992 
121382,Jack the Giant Killer (2013),cloud beanstalk giant magicalbean action fantasy 2013 
121384,Jungle Moon Men (1955),nan action adventure fantasy 1955 
121386,Lady of the Tropics (1939),nan drama romance 1939 
121388,His Brother's Wife (1936),nan drama romance 1936 
121390,Lost Boundaries (1949),nan drama 1949 
121395,Mother is a Freshman (1949),nan comedy 1949 
121397,Ash Wednesday (1973),nan drama mystery 1973 
121399,The Bell Jar (1979),nan drama 1979 
121401,Love Child (1982),nan crime drama romance 1982 
121403,Elvis and Me (1988),nan drama romance 1988 
121405,Wired (1989),nan comedy drama fantasy 1989 
121407,Child of Rage (1992),sevenyearold littlegirl disturbedchild childabuse drama mystery 1992 
121409,Christmas Every Day (1996),nan children comedy fantasy 1996 
121413,Picture This (2008),twowordtitle school highschool party comedy drama romance 2008 
121415,Going Straight (1916),nan crime drama 1916 
121417,Scorned (1994),nan drama thriller 1994 
121419,Mardi Gras: Spring Break (2011),nan comedy 2011 
121421,Teenage Rebel (1956),nan drama 1956 
121423,That's Right - You're Wrong (1939),nan comedy 1939 
121426,The Face of Marble (1946),nan horror 1946 
121430,The Horsemen (1971),nan action adventure drama 1971 
121432,The Man Who Shook the Hand of Vicente Fernandez (2012),nan comedy drama western 2012 
121434,The Night Fighters (1960),nan action drama romance war 1960 
121436,The Squeeze (1987),nan action comedy crime romance thriller 1987 
121438,The Squeeze (1978),nan comedy crime drama 1978 
121440,Young Billy Young (1969),nan romance western 1969 
121442,Whispering Smith (1948),nan western 1948 
121444,Journey to the End of the Night (2006),nan drama thriller 2006 
121447,The Bride (1985),nan horror romance sci-fi thriller 1985 
121449,Wishmaster 4: The Prophecy Fulfilled (2002),nan fantasy horror romance 2002 
121451,Will (2012),orphan journey footballfan championsleague children drama 2012 
121453,Lizzie Borden Took an Ax (2014),nan crime drama mystery thriller 2014 
121455,Tim (1979),nan drama romance 1979 
121457,Switching Goals (1999),studentathlete reallifesiblingsasfictionalsiblings twin soccer children comedy 1999 
121459,Wrong Side of Town (2010),nan action crime 2010 
121461,Snowboard Academy (1996),nan comedy 1996 
121463,The End (2012),drama drama sci-fi thriller 2012 
121465,The White Buffalo (1977),nan western 1977 
121467,Shark Attack (1999),shark sharkattack researchlaboratory killershark action horror 1999 
121469,Killer Movie (2008),killer maskedkiller filmcrew smalltown comedy horror mystery thriller 2008 
121471,Operation Delta Force 3: Clear Target (1999),nan action crime 1999 
121473,Sex and the Single Girl (1964),nan comedy romance 1964 
121475,The Wizard of Gore (2007),nan horror mystery 2007 
121477,Python (2000),snake blackcomedy zmovie trashmovie comedy horror sci-fi thriller 2000 
121479,No Thank You (2014),nan comedy 2014 
121481,Grave Halloween (2013),suicide forest suicideforest japan horror 2013 
121483,At the Devil's Door (2014),fourwordtitle femaleprotagonist familyhome realtor horror 2014 
121485,Reaching for the Moon (2013),alcoholism femalepoet femalearchitect brazil drama romance 2013 
121487,Beneath the Harvest Sky (2013),drugs friend harvest maine drama 2013 
121489,Hotel Very Welcome (2007),cricketthesport train thailand india comedy drama 2007 
121491,Off Beat (2004),malepubichair malefrontalnudity pubichair shower drama romance 2004 
121493,"Love, Money, Love (2000)",femalefullfrontalnudity malefullrearnudity femalepubichair femalefullrearnudity drama romance 2000 
121495,Garbage Prince (2011),2010s finland smalltown youngman comedy drama romance 2011 
121501,Cross Mission (1988),nan action 1988 
121503,Ator the Iron Warrior (1987),nan action adventure drama fantasy romance 1987 
121511,The Mafia Triangle (1981),nan crime drama 1981 
121515,Beast in Space (1980),nan sci-fi 1980 
121517,Star Odyssey (1979),nan sci-fi 1979 
121519,The New Godfathers (1979),nan crime 1979 
121527,Battle of the Stars (1978),nan action sci-fi 1978 
121533,War of the Planets (1977),nan adventure sci-fi 1977 
121537,The Weight of Elephants (2013),nan drama 2013 
121545,Lisztomania (1975),nan comedy fantasy musical 1975 
121549,Super Stooges vs the Wonder Women (1974),nan action adventure comedy fantasy sci-fi 1974 
121551,Battle of the Amazons (1973),nan action fantasy 1973 
121553,Naked Girl Killed in the Park (1972),nan horror thriller 1972 
121557,A Suitcase for a Corpse (1970),nan horror thriller 1970 
121561,Cry of Death (1968),nan western 1968 
121563,Hell in Normandy (1968),nan drama war 1968 
121565,If One is Born a Swine (1967),nan western 1967 
121567,Killer Caliber .32 (1967),nan action romance western 1967 
121573,The Conqueror of Atlantis (1965),nan action adventure drama fantasy 1965 
121577,Revolt of the Praetorians (1964),nan action adventure drama 1964 
121579,Rattlers (1976),nan horror 1976 
121581,Blablablá (1975),nan (nogenreslisted) 1975 
121583,The Uninvited Guest (2004),intruder neighbor masturbation animaldeath drama horror mystery thriller 2004 
121586,Paradise (2013),frated relocation relationshipproblems romance 2013 
121588,The (Dead Mothers) Club (2014),nan documentary 2014 
121592,The Studio Murder Mystery (1932),nan mystery 1932 
121594,Midnight Mary (1933),nan crime drama romance 1933 
121596,Born to Fight (2011),janitor boxing referencetomuhammadali referencetomiketyson action children drama 2011 
121598,Goofy Movies Number One (1933),newssatire comedy 1933 
121600,Bosko's Parlor Pranks (1934),nan animation 1934 
121602,Wyoming Mail (1950),nan western 1950 
121604,Tapia (2013),nan documentary 2013 
121606,White Woman (1933),nan drama 1933 
121608,Wintertime (1943),nan comedy musical romance 1943 
121612,Trapped in the Closet: Chapters 23-33 (2012),sequel comedy crime drama musical 2012 
121614,Three Brave Men (1956),nan drama 1956 
121618,The Great Gatsby (1926),nan drama 1926 
121620,Thieves Fall Out (1941),nan comedy 1941 
121622,Sing Your Worries Away (1942),nan comedy musical 1942 
121624,One Sunday Afternoon (1948),nan musical romance 1948 
121626,Twenty Plus Two (1961),nan mystery 1961 
121628,Road to Paradise (1930),nan crime drama 1930 
121630,The Circus Clown (1934),nan comedy 1934 
121632,Merlusse (1938),nan comedy drama 1938 
121634,Open Heart (2013),nan documentary 2013 
121636,Unashamed (1932),nan drama 1932 
121638,The Phoenix Rises (2012),nan sci-fi thriller 2012 
121640,Night in Paradise (1946),nan comedy drama 1946 
121642,Sons O' Guns (1936),nan comedy 1936 
121644,The Gift of Love (1978),nan drama romance 1978 
121646,The Life of the Party (1930),nan comedy 1930 
121648,O'Shaughnessy's Boy (1935),nan drama 1935 
121650,The Loyal 47 Ronin (1958),47ronin jidaigeki drama 1958 
121652,The Black Dakotas (1954),nan romance western 1954 
121654,Week-End With Father (1951),nan comedy romance 1951 
121656,Smart Woman (1948),nan drama romance 1948 
121659,This Side of the Law (1950),nan drama film-noir mystery 1950 
121677,The Spiritual Boxer (1975),nan action comedy drama 1975 
121679,Whiskers (1997),nan children comedy fantasy 1997 
121681,Women in the Wind (1939),nan adventure 1939 
121683,The Island Inside (2009),nan drama 2009 
121685,Tough Guy (1936),nan action crime drama 1936 
121687,Hullabaloo (1940),nan comedy musical romance 1940 
121689,Roseanne Barr: Blonde and Bitchin' (2006),nan comedy 2006 
121691,Out-of-Sync (1995),nan crime drama 1995 
121693,The Lone Ranger (1938),nan western 1938 
121695,Panama Lady (1939),nan drama romance 1939 
121697,Lily Dale (1996),nan drama 1996 
121699,Katt Williams: Priceless: Afterlife (2014),standupcomedy comedy 2014 
121701,Tish (1942),nan comedy drama 1942 
121703,Take a Giant Step (1959),nan drama 1959 
121705,Rat Race (1980),nan comedy 1980 
121707,Pets (1974),nan drama 1974 
121709,That Girl from Paris (1936),nan comedy musical romance 1936 
121711,Spaceflight IC-1: An Adventure in Space (1965),nan sci-fi 1965 
121713,Swedenhielms Family (1935),nan comedy drama 1935 
121715,Sebastian Maniscalco: What's Wrong with People? (2012),tvspecial liveaudience comedy 2012 
121719,The Unholy Garden (1931),nan drama romance 1931 
121721,"Tarzan, the Ape Man (1959)",nan action adventure 1959 
121723,My Six Convicts (1952),nan comedy drama 1952 
121725,Wings for the Eagle (1942),nan drama 1942 
121727,Samurai Vendetta (1959),nan action drama 1959 
121729,The Challenge (1970),nan drama war 1970 
121731,The Shanghai Chest (1948),nan comedy crime mystery thriller 1948 
121733,Newcastle (2008),gayteenager gayson gayslur gaycharacter drama 2008 
121735,Mr. Denning Drives North (1952),nan crime drama mystery 1952 
121737,Something for the Boys (1944),nan comedy musical 1944 
121739,The Long Haul (1957),nan drama 1957 
121741,The Cheat (1950),nan drama 1950 
121743,Postmark for Danger (1955),nan crime drama 1955 
121745,Memorial Day (1998),nan action thriller 1998 
121749,War Drums (1957),nan action drama romance western 1957 
121751,Twist of Fate (1954),nan drama mystery 1954 
121753,Triplecross (1995),nan action crime romance thriller 1995 
121755,The Eddie Cantor Story (1953),nan drama 1953 
121757,Twelve Thirty (2010),nan drama 2010 
121759,Roseanna McCoy (1949),nan drama 1949 
121761,Up Goes Maisie (1946),nan comedy 1946 
121767,"See You Tomorrow, Everyone (2013)",pastry pastrychef confectionery dropout drama 2013 
121769,Vice Raid (1960),nan crime drama 1960 
121771,The Thirteenth Chair (1937),nan drama 1937 
121773,They Learned About Women (1930),nan drama musical 1930 
121775,Kim (1984),nan adventure children drama 1984 
121777,Rebirth (2011),september112001 documentary 2011 
121779,Skateland (2010),nan drama 2010 
121781,Stuart Little 3: Call of the Wild (2005),skunk beast lake littlefamily animation children comedy fantasy 2005 
121783,The Depraved (2011),nan horror thriller 2011 
121785,The Substitute 2: School's Out (1998),gang highschool deathofloveinterest loveinterest action thriller 1998 
121787,Shadow People (2013),nan horror thriller 2013 
121790,Seventh Moon (2008),nan horror thriller 2008 
121792,Snow Queen (2002),characternameastitle snowqueencharacter tvminiseries snow adventure children fantasy 2002 
121794,Sacrifice (2011),nan action crime thriller 2011 
121797,The Old Maid (1939),nan drama 1939 
121799,Maniac Cop 3: Badge of Silence (1993),nan action horror 1993 
121801,Step by Step (1946),nan crime drama mystery thriller 1946 
121803,The Return of Mr. Moto (1965),nan crime drama mystery thriller 1965 
121805,The Old Corral (1936),nan crime musical western 1936 
121807,The Getaway (1941),nan crime drama mystery romance 1941 
121809,Hate Thy Neighbor (1968),nan action drama western 1968 
121811,Pimp Bullies (2011),nan action crime thriller 2011 
121813,"Rich Man, Poor Girl (1938)",nan comedy drama romance 1938 
121815,Pink Saris (2010),misogyny childmarriage politicalactivism indianwedding documentary drama 2010 
121817,Richness of Internal Space (2012),nan drama 2012 
121819,The Last Posse (1953),nan western 1953 
121821,The Dancer (2011),nan drama romance 2011 
121823,Montana Amazon (2012),nan adventure comedy drama 2012 
121825,Witch's Night Out (1978),nan animation children 1978 
121827,The Devil's Mask (1946),nan action adventure crime mystery thriller 1946 
121829,Kings Point (2012),nan comedy documentary drama 2012 
121831,The Seventh Sin (1957),nan drama 1957 
121837,State's Attorney (1932),nan drama 1932 
121839,Shadow of Doubt (1935),nan comedy mystery 1935 
121841,Mantle (2005),sportsdocumentary onewordtitle surnameastitle referencetomickeymantle documentary 2005 
121843,The House Across the Street (1949),nan comedy crime drama romance 1949 
121845,Onibi: The Fire Within (1997),yakuza drama thriller 1997 
121847,Pickup Alley (1957),nan action crime drama thriller 1957 
121849,Long Day's Journey Into Night (1987),nan drama 1987 
121851,The Golden Hawk (1952),nan action adventure romance war 1952 
121853,The Return of Joe Rich (2011),nan comedy drama 2011 
121855,Season of Passion (1959),nan comedy drama romance 1959 
121857,Too Tough to Die: A Tribute to Johnny Ramone (2006),nan documentary 2006 
121859,The Formula (2014),nan comedy romance 2014 
121861,The Member of the Wedding (1997),nan drama romance 1997 
121863,Without Pity (1948),nan crime drama 1948 
121867,Where Do We Go from Here? (1945),nan (nogenreslisted) 1945 
121869,Most Dangerous Man Alive (1961),nan sci-fi 1961 
121873,The Man in Possession (1931),nan comedy 1931 
121875,Submarine (1928),nan action drama 1928 
121877,Two Loves (1961),nan drama 1961 
121879,Method to the Madness of Jerry Lewis (2011),nan documentary 2011 
121881,Son of a Gunfighter (1965),nan western 1965 
121883,The Housekeeper's Daughter (1939),nan comedy 1939 
121885,Silver Dollar (1932),nan drama 1932 
121887,The Innocents (1987),nan drama 1987 
121889,The Four Feathers (1929),nan adventure drama romance war 1929 
121891,The Jackals (1967),nan adventure western 1967 
121895,Next Time I Marry (1938),nan comedy romance 1938 
121897,Tip on a Dead Jockey (1957),nan crime drama 1957 
121899,The Girl in White (1952),nan drama 1952 
121901,The Debt (2003),nan crime thriller 2003 
121903,Land Raiders (1969),nan action western 1969 
121907,Lady Scarface (1941),nan comedy crime drama romance 1941 
121909,The Hidden Eye (1945),nan mystery 1945 
121911,Mine Own Executioner (1947),nan drama thriller 1947 
121913,Mexican Spitfire (1940),nan comedy 1940 
121917,The Green Years (1963),nan drama 1963 
121919,The Good Mother (2013),nan drama mystery thriller 2013 
121921,The Arnelo Affair (1947),nan crime drama film-noir romance 1947 
121923,Rising Stars (2010),nan children drama 2010 
121925,The Secret of Madame Blanche (1933),nan drama romance 1933 
121927,The Kansan (1943),nan romance western 1943 
121929,Looking Forward (1933),nan drama 1933 
121931,Passion Flower (1930),nan drama 1930 
121933,The Beat Generation (1959),nan crime drama thriller 1959 
121935,Take Care of My Little Girl (1951),nan drama 1951 
121937,San Quentin (1946),nan crime 1946 
121941,The Birdmen (1971),nan drama war 1971 
121943,Pretty Baby (1950),nan comedy 1950 
121945,Made in Romania (2010),nan comedy 2010 
121947,The Doctor and the Girl (1949),nan drama romance 1949 
121949,Johnny Allegro (1949),nan crime drama film-noir 1949 
121951,Walk a Crooked Mile (1948),nan crime drama film-noir 1948 
121953,Prey of the Jaguar (1996),nan action thriller 1996 
121955,Lord Jeff (1938),nan crime drama 1938 
121957,Thunder in the Sun (1959),nan western 1959 
121959,Haunting of the Innocent (2014),nan horror thriller 2014 
121963,"Live, Love and Learn (1937)",nan comedy 1937 
121965,The Boys (1962),nan crime drama 1962 
121967,Tender Scoundrel (1966),nan comedy crime 1966 
121969,Once Before I Die (1966),nan drama war 1966 
121973,Jungle Man-Eaters (1954),nan adventure 1954 
121975,My Life with Caroline (1941),nan comedy 1941 
121977,Pilot #5 (1943),nan drama romance war 1943 
121981,The Kill Hole (2012),nan action thriller war 2012 
121983,This Man is Mine (1934),nan drama romance 1934 
121985,Princess and the Pony (2011),kidnapping princess pony heroine children drama 2011 
121987,"Guns, Girls, and Gangsters (1959)",nan crime drama 1959 
121989,Judge Hardy's Children (1938),nan comedy romance 1938 
121991,Wicked as They Come (1956),nan crime drama mystery 1956 
121993,Night Court (1932),nan crime film-noir thriller 1932 
121997,The People vs. Dr. Kildare (1941),nan drama 1941 
121999,Valley of Head Hunters (1953),nan adventure 1953 
122001,Sally (1929),nan (nogenreslisted) 1929 
122003,The Horror of It All (1964),nan comedy horror 1964 
122005,White T (2013),nan comedy 2013 
122007,The King and the Chorus Girl (1937),nan comedy romance 1937 
122009,Loose Ankles (1930),nan comedy romance 1930 
122011,Voodoo Tiger (1952),nan adventure 1952 
122013,The White Sister (1933),nan drama romance 1933 
122015,Sergio (2009),characternameastitle forenameastitle sergiovieirademellocharacter brazilianabroad documentary 2009 
122017,The Hardys Ride High (1939),nan comedy 1939 
122019,Two is a Happy Number (1972),nan drama 1972 
122021,Lady with a Past (1932),nan comedy romance 1932 
122023,Sacred Planet (2004),nan documentary 2004 
122025,Somewhere Tonight (2011),nan comedy drama romance 2011 
122027,Roman Polanski: Odd Man Out (2012),nan documentary 2012 
122029,The Hound of the Baskervilles (2002),christmas christmasparty sherlockholmescharacter dr.johnwatsoncharacter adventure drama horror mystery 2002 
122031,Psych:9 (2010),nan horror mystery thriller 2010 
122033,Her Best Move (2007),nan children comedy romance 2007 
122035,Tarzan and the Amazons (1945),nan action adventure romance 1945 
122037,The Bone Snatcher (2003),desert bones swarm nanotechnology horror sci-fi 2003 
122039,Snow Buddies (2008),nan adventure children 2008 
122041,Trust Me (2013),formerchildstar childactor alcoholism surpriseending comedy drama 2013 
122043,The Haunting Hour: Don't Think About It (2007),nan children fantasy horror thriller 2007 
122045,The Time of Their Lives (1946),nan comedy fantasy romance thriller 1946 
122048,The Message (2009),chinesehistory japaneseoccupationofchina resistance year1942 crime drama thriller war 2009 
122050,The Gene Generation (2007),nan action sci-fi 2007 
122054,The Old Maid (1972),nan comedy 1972 
122056,The Garden Murder Case (1936),nan drama mystery 1936 
122058,Spring is Here (1930),nan comedy musical romance 1930 
122060,School for All (2006),nan comedy 2006 
122062,The Elephant Man (1982),josephmerrick psychotronicfilm disease malefemalerelationship drama 1982 
122064,No Questions Asked (1951),nan drama film-noir 1951 
122066,Night of the Warrior (1991),nan action 1991 
122068,Last Sunset (2006),nan romance thriller 2006 
122070,Maisie Gets Her Man (1942),nan comedy romance 1942 
122072,The Navy Comes Through (1942),nan drama war 1942 
122074,Riffraff (1947),nan adventure comedy drama thriller 1947 
122076,The Condemned (2012),nan drama mystery 2012 
122078,The Toy Wife (1938),nan drama 1938 
122082,On the Inside (2011),nan drama thriller 2011 
122084,Solomon and Sheba (1959),nan drama romance war 1959 
122086,The Heavy (2010),revenge torture gangster profanity action thriller 2010 
122088,Water (1985),nan adventure comedy drama 1985 
122090,Ground Control (1998),nan action adventure drama thriller 1998 
122092,Guy X (2005),blackcomedy femalenudity streaker storeroom comedy war 2005 
122094,Perkins' 14 (2009),nan horror thriller 2009 
122096,Tell Them Willie Boy is Here (1969),nan drama western 1969 
122098,The Hunters (2011),nan crime horror thriller 2011 
122100,The Sea Chase (1955),nan action drama war 1955 
122102,Incubus (2006),nan horror mystery thriller 2006 
122104,Kevin Hart: Seriously Funny (2010),standup standupcomedian standupspecial tvspecial comedy 2010 
122106,Shark Attack 2 (2000),nan horror thriller 2000 
122108,The Reptile (1966),nan horror 1966 
122110,Winnetou: The Red Gentleman (1964),nan adventure western 1964 
122127,One Husband Too Many (2010),editorinchief divorce fashionmagazine fashion comedy romance 2010 
122129,Scooby-Doo! Camp Scare (2010),2010s animalcharacternameintitle scoobydoocharacter woodsman adventure animation children comedy mystery 2010 
122131,Half of a Yellow Sun (2013),nigeria nigeriancivilwar biafra sistersisterrelationship drama romance 2013 
122133,"Hey There, It's Yogi Bear (1964)",nan adventure animation children comedy romance 1964 
122135,Top Sensation (1969),nan thriller 1969 
122137,The Sweet Body of Deborah (1968),nan drama horror mystery thriller 1968 
122141,So Sweet... So Perverse (1969),nan mystery thriller 1969 
122143,Men to Kiss (2012),gaycouple gay kiss gaykiss comedy romance 2012 
122145,Little Fridolf Becomes a Grandfather (1957),nan comedy 1957 
122149,Bummer (1973),nan action comedy drama horror thriller 1973 
122151,The Stranger's Return (1933),nan comedy drama 1933 
122153,Mr. Soft Touch (1949),nan crime drama romance 1949 
122155,Weary River (1929),nan drama romance 1929 
122157,Koran by Heart (2011),referencetomuhammad girlwearseyeglasses muslim koran documentary 2011 
122159,The Affairs of Martha (1942),nan comedy romance 1942 
122161,Night and Day (1991),nan drama 1991 
122163,Three Night Stand (2013),nan comedy drama 2013 
122165,These Glamour Girls (1939),nan comedy drama 1939 
122167,Slander (1957),nan crime drama film-noir 1957 
122173,Scarlet Dawn (1932),nan drama romance 1932 
122186,Sleepers West (1941),nan crime drama 1941 
122189,The Sun Comes Up (1949),nan children drama 1949 
122191,The Hangman (1959),nan action western 1959 
122193,Kit Carson (1940),nan romance western 1940 
122197,Paradise for Three (1938),nan comedy romance 1938 
122199,The Feathered Serpent (1948),nan comedy crime horror mystery thriller 1948 
122201,You're Only Young Once (1937),nan comedy romance 1937 
122203,Mask of the Avenger (1951),nan adventure romance 1951 
122205,In His Father's Shoes (1997),nan children drama 1997 
122210,Jim Norton: Please Be Offended (2012),standupcomedy comedy 2012 
122212,We Were Dancing (1942),nan comedy romance 1942 
122214,The Age of Consent (1932),nan drama romance 1932 
122216,The Secret of Dr. Kildare (1939),nan drama 1939 
122218,The Sky Dragon (1949),nan adventure comedy crime mystery thriller 1949 
122220,The Man Without a Map (1968),missingman privatedetective japanesenewwave privateinvestigation mystery 1968 
122222,The Bride Goes Wild (1948),nan comedy romance 1948 
122224,Stamboul Quest (1934),nan drama romance thriller 1934 
122226,Two Guys from Milwaukee (1946),nan comedy 1946 
122228,PT 109 (1963),nan drama war 1963 
122230,Noah's Ark (1999),flood sodomandgomorrah animal sodom adventure drama romance 1999 
122232,Pumpkinhead: Ashes to Ashes (2006),nan horror 2006 
122234,The Lookout (2012),nan action crime thriller 2012 
122238,When a Stranger Calls Back (1993),nan horror thriller 1993 
122240,Mister Magoo's Christmas Carol (1962),achristmascarol ebenezerscroogecharacter mr.magoocharacter nearsightedness animation children comedy drama fantasy musical 1962 
122242,Ritual (2012),nan horror thriller 2012 
122244,Master of the World (1961),nan adventure fantasy sci-fi 1961 
122246,Tooth Fairy 2 (2012),nan children comedy 2012 
122248,Tarzan and the Huntress (1947),nan action adventure romance 1947 
122250,In Name Only (1939),nan drama romance 1939 
122254,Love's Kitchen (2011),chef foodcritic restaurant kitchen comedy drama romance 2011 
122256,"Stay Away, Joe (1968)",nan comedy musical western 1968 
122258,They Call Me Renegade (1987),nan action adventure comedy western 1987 
122260,The Diary of Anne Frank (2009),teenagegirl diary netherlands nazis drama war 2009 
122262,Wishcraft (2002),nan horror 2002 
122264,Knights (1993),cliffhangerending cyberpunk swordandsorcery kickboxing action adventure sci-fi 1993 
